term,source,date,title,url,verified,snippet
systematize,chroniclingamerica,1829-04-28,"Image 4 of Constitutional Whig (Richmond, Va.), April 28, 1829",http://www.loc.gov/resource/sn83045110/1829-04-28/ed-1/?sp=4,True,"thin\nthe range of the talents, virtue and intelligence of the\nSenators and Representatives, to arrange, combine,\nand systematize her laws and policy, general and lo\ncal.\nStrong objections are urged to the present judicial\nestablishment oft he S"
systematize,chroniclingamerica,1832-08-07,"Image 1 of Constitutional Whig (Richmond, Va.), August 7, 1832",http://www.loc.gov/resource/sn83045110/1832-08-07/ed-1/?sp=1,True,"capable of discrimination, of perceiving incon\ngruities visible as tho day, huge as Olympus? Or\nhas lie determined to systematize inconsistency, to\nleavo no one article of his ancient creed, no one\nopinion ever enunciated by him, uncoutradictcd\n"
systematize,chroniclingamerica,1825-02-18,"Image 4 of Constitutional Whig (Richmond, Va.), February 18, 1825",http://www.loc.gov/resource/sn83045110/1825-02-18/ed-1/?sp=4,False,
systematize,chroniclingamerica,1829-04-25,"Image 2 of Daily Richmond Whig (Richmond, Va.), April 25, 1829",http://www.loc.gov/resource/sn85026767/1829-04-25/ed-1/?sp=2,False,
systematize,chroniclingamerica,1832-04-13,"Image 2 of Constitutional Whig (Richmond, Va.), April 13, 1832",http://www.loc.gov/resource/sn83045110/1832-04-13/ed-1/?sp=2,False,
systematize,chroniclingamerica,1817-09-23,"Image 4 of Richmond enquirer (Richmond, Va.), September 23, 1817",http://www.loc.gov/resource/sn84024735/1817-09-23/ed-1/?sp=4,False,
systematize,chroniclingamerica,1829-05-01,"Image 4 of Richmond enquirer (Richmond, Va.), May 1, 1829",http://www.loc.gov/resource/sn84024735/1829-05-01/ed-1/?sp=4,True,"n the range of the talents, virtue and intelli-'\ngence of the Senators and Representatives, to ar\nrange, combine, and systematize her laws and pdli\ncy, general and local.\nStrong objections are urged (o the present judi\ncial establishment of the "
stampedo,archive.org (metadata date; check the item),1834-12-01,Military and Naval Magazine of the United States 1834-12: Vol 4 Iss 4,https://archive.org/details/sim_military-and-naval-magazine-of-the-united-states_1834-12_4_4,True,"Sl Oe a "" Sncadiapioana esata :
     
   
296 A [STAMPEDO]. | DrceMBER,
When northern hills their haught | beside, Fleet winner of my forest bride! C,
 
 
A [STAMPEDO].
The rain, Which had been falling ever since we |                     
 
 
 
 
   
  
1834. | A [STAMPEDO]. 297
an insta"
stampedo,archive.org (metadata date; check the item),1839-01-01,"Travels in North America During the Years 1834, 1835, & 1836 1839: Vol 1",https://archive.org/details/per_uncg_microfilm_hon-charles-august_1839_1,True,"of our Pawnee friends.
a *
JAA
A [STAMPEDO].
CHAPTER XVIII.
A [Stampedo]. — Number of Horses in the Encampment | Country. ; : Page 325 |
| CHAPTER XVIII. | | A [Stampedo].—Number of Horses in the Encampment. Mo- cassins | character ; this is called by the white traders a [Stampedo] ;"
stampedo,archive.org (metadata date; check the item),1839-01-01,"Travels in North America during the years 1834, 1835 & 1836, including a summer residence with the Pawnee tribe of India",https://archive.org/details/travelsinnortha03murrgoog,True," our  Pawnee  friends.
350  A  [STAMPEDO].
CHAPTER  XVIIl.
A  [Stampedo].  —  Number  of  Horses  in  the | Country,       .  •  .  Page  325
CHAPTER  XVIII.
A  [Stampedo], — Number  of  Horses  in  the  Encampment. — | this  is  cialled  by  the  white  traders a  [Stampedo] ;  a  m"
stampedo,archive.org (metadata date; check the item),1834-01-01,"The General stud book containing pedigrees of English race horses, &c. &c. from the earliest accounts to the year 1831, ",https://archive.org/details/generalstudbookc1118unse,True,"Knight of
Avenel - - - 505 by Knightof Kars 70 by [Stampedo]’ - 4 Barricade - - - 383i Barrier - - 149. Barrington | 81 by Napier - - 446 —— by Y. Melbourne- 336 by [Stampedo] - 103 Cora Linne- - - 82 Coral Nymph - - 462 Cora | Emilius - 378
by Lord Derwent-
water - - = 28
[Stampedo] - -"
stampedo,archive.org (metadata date; check the item),1839-01-01,"Travels in North America during the years 1834, 1835, and 1836 : including a summer residence with the Pawnee tribe of I",https://archive.org/details/travelsinnortham01murruoft,True,"        .  .  .  Page  325
CHAPTER  XVIII.
A  [Stampedo]. — Number  of  Horses  in  the  Encampment. — | heartily  tired  of  our  Pawnee  friends.
350  A   [STAMPEDO].
CHAPTER   XVIIl.
A  Stampede.  —  Number  of |  this  is  called  by  the  white  traders a  [Stampedo] ;  a  most  exp"
stampedo,archive.org (metadata date; check the item),1800-01-01,ERIC ED623845: The Dog Crusoe: A Tale of the Western Prairies. Alta Edition,https://archive.org/details/ERIC_ED623845,True,"Cataracts. —An Alarm.— Indians and their Doings. — The [Stampedo]. — Charlie again.
One day Dick Varley was out | At the same moment a countless herd of wild
THE [STAMPEDO], 335
horses came thundering round the base of | plain straight towards the Indian camp.
{ 9
“A [stampedo]!.” cried "
stampedo,archive.org (metadata date; check the item),1839-01-01,"Travels in North America during the years 1834, 1835 & 1836 [microform] : including a summer residence with the Pawnee t",https://archive.org/details/cihm_38876,True,"tired of our Pawnee friends.
350 A [STAMPEDO].
CHAPTER XVIII.
A [Stampedo].— Number of Horses in the Encampment | of the Country. . ‘ : Page 325
CHAPTER XVIII.
A [Stampedo].—Number of Horses in the Encampment.—Mo- cassins | character ; this is called by the white traders a [Stampedo]"
stampedo,archive.org (metadata date; check the item),1839-01-01,"Travels in North America during the years 1834, 1835 & 1836, including a summer residence with the Pawnee tribe of India",https://archive.org/details/travelsinnortha00unkngoog,True," our  Pawnee  friends.
350  A  [STAMPEDO].
CHAPTER  XVIIl.
A  [Stampedo].  —  Number  of  Horses  in  the | Country.       .  .  .  Page  S25
CHAPTER  XVIII.
A  [Stampedo]. — Number  of  Horses  in  the  Encampment. — |  this  is  called  by  the  white  traders a  [Stampedo] ;  a  m"
stampedo,archive.org (metadata date; check the item),1841-01-01,"Travels in North America [microform] : during the years 1834, 1835 & 1836, including a summer residence with the Pawnee ",https://archive.org/details/cihm_38375,True,"friends.
45h en I Ti oNIRba ie AU?
A [STAMPEDO].
CHAPTER XVIII.
A [Stampedo].— Number of Horses in the Encampment | of the Country. . : : Page 325
CHAPTER XVIII.
A [Stampedo].—Number of Horses in the Encampment.—Mo- cassins—Prickly | character ; this is called by the white traders a [S"
stampedo,archive.org (metadata date; check the item),1800-01-01,The dog Crusoe : a tale of the western prairies,https://archive.org/details/dogcrusoetaleofw00rmba,True,"Alarm.  —  Indians  and  their Doings.  —  The  [Stampedo].  —  Charlie  again.
One  day  Dick  Yarley  was | «ame  moment  a  countless  herd  of  wild
THE  [STAMPEDO].
335
horses  came  thundering  round  the  base | plain  straight  towards  the  Indian camp.
“  A  [stampedo] !  ”  cr"
stampedo,archive.org (metadata date; check the item),1807-01-01,"The general stud-book, containing pedigrees of race horses, &c. &c. from the earliest accounts to the year ... inclusive",https://archive.org/details/generalstudbook10unkngoog,True,"Clifden         .        -    33
Batonet,  by  [Stampedo]  -      4
1   by  Trumpeter       .    33
I  Barricade | -  -  337 Gipsy,  by  Buccaneer     -167
  by  [Stampedo]        -  167
Gipsy  Boy  -  -  -  168 Gipsy  | Bonny  Bonnet* 186ti  b.  €.  'The  Barmust,  by  [Stampedo]  (cut)"
stampedo,archive.org (metadata date; check the item),1839-08-03,The Athenaeum 1839-08-03: Iss 614,https://archive.org/details/sim_athenaeum-uk_1839-08-03_614,True,"vivid sketch of what is ex- pressively called a [Stampedo] :—
“ About an hour after the usual time at which | continued their ineffectual pursuit. This is a [Stampedo], and is one of the most extraordinary scenes I"
stampedo,archive.org (metadata date; check the item),1839-01-01,"Travels in North America during the years 1834, 1835, & 1836 : including a summer residence with the Pawnee tribe of Ind",https://archive.org/details/travelsinnorthamna01murr,True,"called  by  the  white  tra-
344  A     [STAMPEDO].
ders  a  [Stampedo]  ;  a  most  expressive  word,  which | Aspect  of  the  Country.  227
CHAPTER  XVIII.
A  [Stampedo]. — Number  of  Horses  in  the  Encampment. — | day  was,  I  believe,  ifie  anniversary
A    [STAMPEDO].  243"
stampedo,archive.org (metadata date; check the item),1842-02-09,"Travels in North America during the years 1834, 1835 & 1836. Including a summer of residence with the Pawnee tribe of In",https://archive.org/details/travelsinnortham01murriala,True,"heartily  tired  of  our  Pawnee  friends.
350  A   [STAMPEDO].
CHAPTER   XVIII.
A  Stampede.  —  Number  of |  this  is  called  by  the  white  traders a  [Stampedo] ;  a  most  expressive  word,  which  the  fol- | secured  near  the  tents  and  fires  of
A   [STAMPEDO].  351
their  "
stampedo,archive.org (metadata date; check the item),1834-01-01,Military and Naval Magazine of the United States 1834: Vol 4 Index,https://archive.org/details/sim_military-and-naval-magazine-of-the-united-states_1834_4_index,True,"Soldier's Requiem, : . : . Son of Ocean, A . ® ‘ [Stampedo]. a, . . * Statue of Thomas Jefferson, : . Traditions"
outfits,archive.org (metadata date; check the item),1831-01-01,"Samuel Lee and Barbara Lfe, Plaintiffs in Error, versus Elizabeth Lee. 1831: Vol 96",https://archive.org/details/per_scotus_1831_96,True,"assurers of the said vessel and [outfits], and oil in the lieu of [outfits], for the period aforesaid, according | decease, interested in said ship, [outfits], and oil in lieu of [outfits], to a large value and amount, to | dollars on the said ship Dawn and her [outfits], and oil"
worth the candle,archive.org (metadata date; check the item),1800-01-01,What converted me,https://archive.org/details/whatconvertedme00dole,True,"in short, if the game proved not to be ‘“‘[worth the candle],” we should give up having mince-pie. We should | will venture to claim here that ‘the game is [worth the candle]”?
This simple sort of consideration makes"
ho for the,archive.org (metadata date; check the item),1800-01-01,"Ho, for the Klondike! [microform]",https://archive.org/details/cihm_16250,True,"ICE BREAKING UP ON THE YUKON IN THE SPRING,
[HO, FOR THE] KLONDIKE!
By TIAMLIN GARLAND,
Author of ‘* Main-Traveled | pres-
ent three: the Edmonton and Peace River
[HO, FOR THE] KLONDIKE!
PHOTOGRAPH BY
route, ‘‘ the Old Telegraph | people of Kamloops are actively en-
ee tec a
[HO, FOR THE}}"
well nigh,archive.org (metadata date; check the item),1804-01-01,The Decameron of Boccaccio,https://archive.org/details/decameronofbocca0000giov,True,"thereagainst,—not only did few recover thereof, but [well nigh] all died within the third day from the ap- pearance | were begotten in those who abode alive, which [well nigh] all tended to a very barbarous conclu- sion, namely | sickened of the plague and languished on all sides, [well ni"
well nigh,archive.org (metadata date; check the item),1804-01-01,The decameron of boccaccio,https://archive.org/details/dli.ministry.11807,True,"thereagainst,—not only did few recover thereof, but [well nigh] all died within the third day from the appearance | were begotten in those who abode alive, which [well nigh] all tended to a very barbarous con- clusion, namely | sickened of the plague and languished on all sides, [well nigh"
encounter the expense,archive.org (metadata date; check the item),1836-07-01,"American Turf Register and Sporting Magazine, July 1836",https://archive.org/details/nslm-american-turf-register-and-sporting-magazine-july-1836,True,"to furnish us the drawings, even when we [encounter the expense] of the engraving,
71 v.7
4gHi AMERICAN TURF | giving priority to thM who may be willing to [encounter the expense] of the engraving.
•|j|r Editor.
flU I
Br-"
encounter the expense,archive.org (metadata date; check the item),1836-07-01,American Turf Register and Sporting Magazine 1836-07: Vol 7 Iss 11,https://archive.org/details/sim_american-turf-register-and-sporting-magazine_1836-07_7_11,True,"to furnish us the drawings, even when we [encounter the expense] of the engraving, 71 vV.7
    
 
 
a ae | priority to those who may be willing to [encounter the expense] of the engraving. EpiTor.
BUZZARD—Importeb"
encounter the expense,archive.org (metadata date; check the item),1832-03-17,Episcopal Recorder 1832-03-17: Vol 9 Iss 51,https://archive.org/details/sim_episcopal-recorder_1832-03-17_9_51,False,"we  ought  to  expose,  which  exists ! [encounter  the  expense]  of particularly  among  forei^  in  England |   arisen  from  an  unwillingness to  [encounter  the  expense]  of  erecting  school-houses. A  remedy"
encounter the expense,archive.org (metadata date; check the item),1819-01-01,Accounts relating to Prisons in Dublin,https://archive.org/details/op1243434-1001,True,"than neglect their necessary business, and [encounter the expense] and inconvenience of remaining so long in"
encounter the expense,archive.org (metadata date; check the item),1819-01-01,"An address delivered before the Philadelphia Society for Promoting Agriculture: at its anniversary meeting, January 19, ",https://archive.org/details/addressdelivered00rawlrich,False,abuses  which  impel  their  subjects to  [encounter  the  expense]  and  peiil  of  crossing an  ocean  in
encounter the expense,archive.org (metadata date; check the item),1819-01-01,"An address delivered before the Philadelphia society for promoting agriculture: at its anniversary meeting, January 19, ",https://archive.org/details/anaddressdelive00agrigoog,True,the abuses which impel their subjects to [encounter the expense] and peril of crossing an ocean in quest
encounter the expense,archive.org (metadata date; check the item),1843-01-01,The Potter's Examiner and Emigrant's Advocate 1843 - 1850: Vol 10 Iss 14,https://archive.org/details/sim_potters-examiner-and-emigrants-advocate_1843-1850_10_14,True,"land. Whenever, then, a man is willing to [encounter the expense] of a transfer, and seeks for a small piece"
encounter the expense,archive.org (metadata date; check the item),1832-05-31,"The Penny Magazine May 31-June 30, 1832: Vol 1 Iss 16",https://archive.org/details/sim_knights-penny-magazine_may-31-june-30-1832_1_16,True,"grounds on a small scale, not being able to [encounter the expense] of much machinery. The state of morals among"
encounter the expense,archive.org (metadata date; check the item),1795-01-03,"Kentucky gazette (Lexington, Ky. : 1789): 1795-01-03",https://archive.org/details/xt71g15t7k0d,False,"the  dishonor  of  inch  exec  lies — 10 [encounter  the  expense],  and  01  her embari  afments  of  to"
encounter the expense,archive.org (metadata date; check the item),1830-01-01,"Memorial of the trustees of the University of Maryland, and the trustees of Baltimore College, to the legislature of Mar",https://archive.org/details/memorialtrustee00goog,True,numbers. Though these may be unable to [encounter the expense] of money and time required by our ordinary
encounter the expense,archive.org (metadata date; check the item),1839-01-01,"Report relative to the canals & railroads of the commonwealth ... read in Senate, May 24, 1839",https://archive.org/details/reportrelativeto00penn_0,False,"change  would,  however,  of  necessity  [encounter  the  expense]  of extending  the  feeder;  what  that"
encounter the expense,archive.org (metadata date; check the item),1839-01-01,Report of the Committee Appointed to Inquire into the Condition of the New Haven Burying Ground : and to propose a plan ,https://archive.org/details/reportofcommitte00newh,False,prosperous  times  the  citizens may  [encounter  the  expense]  of  a  stone  wall  in  lieu  of  the
encounter the expense,archive.org (metadata date; check the item),1835-03-07,Paul Pry 1835-03-07: Vol 4 Iss 13,https://archive.org/details/sim_paul-pry_1835-03-07_4_13,True,no longer feel that it is self-denial to [encounter the expense] of sustaining missionarirs who are hazard-
encounter the expense,archive.org (metadata date; check the item),1836-11-22,American Farmer 1836-11-22: Vol 3 Iss 30,https://archive.org/details/sim_american-farmer-devoted-to-agriculture-horticulture_1836-11-22_3_30,True,"enterprise which influenced the gentlemen to [encounter the expense] and risk of importation, and reflects the"
encounter the expense,archive.org (metadata date; check the item),1845-01-01,South-eastern railway. General statement of the position and projects of the company. 1845-6,https://archive.org/details/southeasternrai00englgoog,True,little use. It was therefore determined to [encounter the expense]; and by passing through the Town of Woolwich
encounter the expense,archive.org (metadata date; check the item),1829-05-09,"The Mirror of Literature, Amusement, and Instruction 1829-05-09: Vol 13 Iss 369",https://archive.org/details/sim_mirror-monthly-magazine_1829-05-09_13_369,True,"from it by immediate rent, rather than [encounter the expense] and trouble of attempting the modes of amelioration"
encounter the expense,archive.org (metadata date; check the item),1841-01-01,"Costume of the Ancients, in Two Volumes, New ed., much Enlarged; three hundred and twenty one plates, Vol. I",https://archive.org/details/india.history.resource.71226,True,"while, consequently, the painter dares not [encounter the expense] and the labour attendant on high-wrought"
encounter the expense,archive.org (metadata date; check the item),1832-12-22,The Genesee Farmer and Gardener's Journal 1832-12-22: Vol 2 Iss 51,https://archive.org/details/sim_genesee-farmer-and-gardeners-journal_1832-12-22_2_51,True,"publish the dishonor of such excesses--to. [encounter the expense], and other embar- | rassments of so distant"
encounter the expense,archive.org (metadata date; check the item),1842-03-01,American Railroad Journal 1842-03-01: Vol 14 Iss 401,https://archive.org/details/sim_railway-locomotives-and-cars_1842-03-01_14_401,True,"to employ such cars on small roads, than [encounter the expense] of the huge boxes usually employed, the"
encounter the expense,archive.org (metadata date; check the item),1841-01-01,Costume of the ancients,https://archive.org/details/costumeofancient0001hope,False,"consequently,  the  painter  dares not  [encounter  the  expense]  and  the  labour attendant  on  high-wrought"
encounter the expense,archive.org (metadata date; check the item),1825-01-11,Alexandria Gazette & Advertiser 1825-01-11: Vol 1 Iss 5,https://archive.org/details/per_alexandria-gazette-packet_alexandria-gazette-advertiser_1825-01-11_1_5,True,are generalHy unable and unwil- ling to [encounter the expense] of more We must know the passing local matter
encounter the expense,archive.org (metadata date; check the item),1820-08-25,American Farmer 1820-08-25: Vol 2 Iss 22,https://archive.org/details/sim_american-farmer-devoted-to-agriculture-horticulture_1820-08-25_2_22,True,"team; without this, it will be vain
to [encounter the expense] of valuable and costly ploughs; give me"
encounter the expense,archive.org (metadata date; check the item),1831-04-11,Western Carolinian 1831-04-11: Vol 11 Iss 566,https://archive.org/details/per-western-carolinian-salisbury_western-carolinian_1831-04-11_11_566,True,"Select for your model, the purest ed able to [encounter the expense], It and greatest characters, and always"
encounter the expense,archive.org (metadata date; check the item),1812-01-01,Costume of the ancients,https://archive.org/details/b33520161_0001,True,"while, consequently, the painter dares not [encounter the expense] and the labour attendant on high- wrought"
encounter the expense,archive.org (metadata date; check the item),1824-03-06,The Christian Herald and Seaman's Magazine 1824-03-06: Vol 11 Iss 5,https://archive.org/details/sim_christian-herald-and-seamans-magazine_1824-03-06_11_5,True,"considered wealthy inhabitants, cannot [encounter the expense] of a residence abroad. Money is not to be"
encounter the expense,archive.org (metadata date; check the item),1832-12-07,"Newbern Spectator, and Literary Journal 1832-12-07: Vol 5 Iss 225",https://archive.org/details/per_newbern-spectator_newbern-spectator-and-literary-journal_1832-12-07_5_225,True,"opening a | taxes, » DY pre Ss g : Ce8s—to [encounter the expense], and other em-|ces, there are not wanting"
encounter the expense,archive.org (metadata date; check the item),1843-06-01,American Railroad Journal 1843-06: Vol 16 Iss 425,https://archive.org/details/sim_railway-locomotives-and-cars_1843-06_16_425,True,bestowed as to how far it was justifiable to [encounter the expense] of these operations. ‘The average cost of
encounter the expense,archive.org (metadata date; check the item),1834-12-20,Religious Intelligencer 1834-12-20: Vol 19 Iss 30,https://archive.org/details/sim_religious-intelligencer_1834-12-20_19_30,True,"servitude has expired and the
value, than to [encounter the expense] which would be | promise has been fulfilled"
encounter the expense,archive.org (metadata date; check the item),1835-06-09,Alexandria Gazette 1835-06-09: Vol 35 Iss 3961,https://archive.org/details/per_alexandria-gazette-packet_alexandria-gazette_1835-06-09_35_3961,True,"last
Richmond Compiler:—
- {mn order to [encounter the expense] of her ca- nal from the head of tide, Alexandria"
encounter the expense,archive.org (metadata date; check the item),1841-01-01,"Southern planter : devoted to agriculture, horticulture, and the household arts",https://archive.org/details/southernplanterd110sout,False,"circumstances  justify  it,  will  be  induced to  [encounter  the  expense]  of  a  trial  of  the  system-
is  their"
encounter the expense,archive.org (metadata date; check the item),1836-10-19,Alexandria Gazette 1836-10-19: Vol 36 Iss 4388,https://archive.org/details/per_alexandria-gazette-packet_alexandria-gazette_1836-10-19_36_4388,True,ericksburg. They have done this rather than [encounter the expense] of running the mail in carts. The time allowed
encounter the expense,archive.org (metadata date; check the item),1825-12-28,"The Bombay Gazette, 28 December 1825",https://archive.org/details/india.history.resource.26685,True,restricted means did not enable them to [encounter the expense]. He wished to have established on the spota
encounter the expense,archive.org (metadata date; check the item),1831-05-14,Christian Register 1831-05-14: Vol 10 Iss 20,https://archive.org/details/sim_unitarian-register-and-the-universalist-leader_christian-register_1831-05-14_10_20,True,"grounds on a small scale, not being able to [encounter the expense] of much machinery.
I am pained to learn"
encounter the expense,archive.org (metadata date; check the item),1824-04-03,The Columbian Star 1824-04-03: Vol 3 Iss 14,https://archive.org/details/sim_columbian-star_1824-04-03_3_14,True,"upon the heart ;—has present Editor to [encounter the expense] of their pub ication, and t them the patronage"
encounter the expense,archive.org (metadata date; check the item),1828-01-01,"A letter to Sir Walter Scott, Bart. : exposing certain fundamental errors in his late essay on planting, and containing ",https://archive.org/details/lettertosirwalte00with,True,"obtain by immediate rent,’ rather than [encounter the expense] and trouble of at- tempting modes of amelioration"
encounter the expense,archive.org (metadata date; check the item),1818-11-06,"Kentucky gazette (Lexington, Ky. : 1809): 1818-11-06",https://archive.org/details/xt7bzk55ff3x,False,"resides  in  New  Orleans,  has only  to  [encounter  the  expense]  of  convey- ing the  specie  from  the"
encounter the expense,archive.org (metadata date; check the item),1831-05-17,Adams Sentinel (1831-05-17),https://archive.org/details/adams-sentinel-1831-05-17,False,"grounds on a small"" scaje, not>eing-Abieyto-[encounter-the expense] of much machinery
It is painful to ' • i"
encounter the expense,archive.org (metadata date; check the item),1836-06-01,"American Turf Register and Sporting Magazine, June 1836",https://archive.org/details/nslm-american-turf-register-and-sporting-magazine-june-1836,True,"high .reputation, was the inducement to [encounter the expense] of a lithograph, and allot his memoir a"
encounter the expense,archive.org (metadata date; check the item),1832-01-31,Carolina Observer 1832-01-31: Vol 15 Iss 765,https://archive.org/details/per_fayetteville-observer_carolina-observer_1832-01-31_15_765,True,"advertisements of the dav, yet are unwilling to [encounter the expense] of subscription and postage of a daily paper"
encounter the expense,archive.org (metadata date; check the item),1837-01-28,American Railroad Journal 1837-01-28: Vol 6 Iss 4,https://archive.org/details/sim_railway-locomotives-and-cars_1837-01-28_6_4,True,"than cross the river near the village, and [encounter the expense] of cutting down the rocky ridge on the one"
encounter the expense,archive.org (metadata date; check the item),1832-09-21,Pittsburgh Weekly Gazette - 1832-09-21,https://archive.org/details/per_pittsburgh-weekly-gazette-895_pittsburgh-weekly-gazette_1832-09-21,True,"greunds on a small scale, sot being | able to [encounter the expense] of' much machinery. | The state of morale"
encounter the expense,archive.org (metadata date; check the item),1832-02-21,Pittsburgh Weekly Gazette - 1832-02-21,https://archive.org/details/per_pittsburgh-weekly-gazette-895_pittsburgh-weekly-gazette_1832-02-21,True,"ments of the day, yet are unwilling to [encounter the expense] of subscription and postage of a dai- ly"
personating,archive.org (metadata date; check the item),1842-01-01,Select Committee to inquire whether Corrupt Compromise has been entered into to avoid Investigation into Bribery at late,https://archive.org/details/op1245844-1001,True,"which they were paid for [personating] ?—There were some of them paid for [personating], and others were paid | off who were paid for [personating]; show which of those were paid for [personating] ?—I never had half of | persons bribed, of persons bribing, of persons [personating}}"
personating,archive.org (metadata date; check the item),1806-01-01,A treatise of the pleas of the crown,https://archive.org/details/atreatisepleasc00eastgoog,True,"FALSELY  [PERSONATING]  ANOTHER.
3ESS
Assimilated  to  Forgery.  §  1.
!•  Falsely  [personating]  the  Proprietors | Secondly,  that  the  [personating]  intended  by  the statute  was  a  [personating]  in  order  to  the  | credit  to  the  said fictitious  assumptions  [persona"
personating,archive.org (metadata date; check the item),1821-01-01,"The Theatrical observer and, Daily bills of the play",https://archive.org/details/theatricalobserv183402lond,True,"on  Tasso's  beautiful  story,  Fanny Elsler  [personating]  the  Enchantress,  and  her  sister  the  Knight | LEWIS,    Mute,    Mr  F,  SUTTON,
Barhaddan3([personating]  a  Genius)MissNOVELLC,
Zulima,    Miss  E.  | LEWIS,    Mute,    Mr  F,  SUTTON,
Barhaddanj([personating]  a  Geniu"
personating,archive.org (metadata date; check the item),1821-01-01,"The Theatrical observer and, Daily bills of the play",https://archive.org/details/theatricalobserv183703lond,True,"Danube,      Miss  SOMERVILLE.
A  Phantom,      ([personating]  Finer  des  Champs)      Miss  LANE,
Ladies | Danube,      Miss  SOMERVILLE.
A  Phantom,      ([personating]  Finer  des  Champs)      Miss  LANE,
Ladies | Danube,      Miss  SOMERVlLLE.
A  Phantom,      [{personating]  Flue"
personating,archive.org (metadata date; check the item),1829-01-01,"An Analysis Of, and Digested Index to the Criminal Statutes, Alphabetically Arranged, Shewing ...",https://archive.org/details/ananalysisofand00robigoog,True,"Larceny, post.
c. 4.
rALSELT   [PERSONATING]   SEAMEN, &C. 53
FALSELY [PERSONATING] SEAMEN, &c.
Aoy person representing | false date in an order for payment [PERSONATING]—conhnttfid.
[PERSONATING] —PLEA. 133
of priase money, &c. misd | co. of Midd^r and also lespecting frauds by [p"
personating,archive.org (metadata date; check the item),1833-01-01,"Statute 3d. Wm. IV, Chap. 4. relating to capital offences [microform] : with an exposition of its provisions, in a charg",https://archive.org/details/cihm_21396,True,"note, bill or Pillory. writing, or of falsely [personating] any person or persons, which forgery, or which | person in custody for such offence.
Falsely [personating] bail, or persons acknowledging fines, recoveries | letters of attorney to transfer stock. Falsely [personating] the owner"
personating,archive.org (metadata date; check the item),1833-01-01,"Upper Canada. Statute 3d., Wm. IV, chapter 4 relating to capital offices",https://archive.org/details/uppercanadastatu00york,True,"bill  or Pillory.  writing,  or  of  falsely  [personating]  any  person  or persons,  which  forgery,  or | person  in  custody  for  such  offence.
Falsely  [personating]  bail,  or  persons  acknowledging  fines, recoveries | of  attorney  to  transfer  stock.
Falsely  [personating]  "
punctillio,archive.org (metadata date; check the item),1769-01-01,"Comfort for Sion's mourners: or, the final perseverance of the saints. A sermon preached at Portsmouth, by Samuel Meadow",https://archive.org/details/bim_eighteenth-century_comfort-for-sions-mourn_meadows-samuel_1769,True,"his experience agrees a) not with mine in every [punctillio]. p Again, ſome like Timothy, under pious pa-"
punctillio,archive.org (metadata date; check the item),1649-01-01,The faith of the army reviving. ... 1649,https://archive.org/details/bim_early-english-books-1641-1700_the-faith-of-the-army-re_1649,True,"removed, not one vexation * es abated, or one [punctillio]
* 7 * 1 atall a ari Ancd effi |
— —
= one rhe"
punctillio,archive.org (metadata date; check the item),1804-05-15,The Balance Columbian and Repository 1804-05-15: Vol 3 Iss 20,https://archive.org/details/sim_balance-and-state-journal_1804-05-15_3_20,True,"misfortune ; Pride is the-cavufe of many. P. [PUNCTILLIO]. ee ———— THE VENERABLE TORTOISE.
 
FEW have any"
punctillio,archive.org (metadata date; check the item),1804-07-04,The Hive 1804-07-04: Vol 2 Iss 3,https://archive.org/details/sim_lancaster-hive-devoted-to-morality-literature-biography_1804-07-04_2_3,True,"Misfortune—Pride is the cause of many.
—@B— ~=s iPe [PUNCTILLIO]- ANECDOTES.
THE Rev. Mr. Buckley, of Colchester"
punctillio,archive.org (metadata date; check the item),1721-01-01,"A supplement to three political letters to a noble lord, concerning liberty and the constitution: with a political disse",https://archive.org/details/bim_eighteenth-century_a-supplement-to-three-po_gordon-thomas_1721,True,"wicked as themſelves, and Laugh'd at tha Idle [Punctillio], which Commines mentions, o Lord Haſtings, in"
punctillio,archive.org (metadata date; check the item),1804-07-21,"The Weekly Visitor Or, Ladies' Miscellany 1804-07-21: Vol 2 Iss 94",https://archive.org/details/sim_ladys-miscellany-or-weekly-visitor_1804-07-21_2_94,True,"many a misfortune—Pride is the cause of many.
P. [PuNCTILLIO].
— +o
~
_ A PUN HYMENIAL.—The Wash- ington Federalist"
punctillio,archive.org (metadata date; check the item),1701-01-01,"Æsop at Paris, his letters and fables. Translated from the original French. 1701",https://archive.org/details/bim_eighteenth-century_sop-at-paris-his-lette_ward-edward_1701,True,"Judgement, becauſe you truly Underſtand eve- ry [Punctillio], that ought to be obſerved, by the
but ingroſſes"
punctillio,archive.org (metadata date; check the item),1695-01-01,A friendly dialogue between a livery-man ... 1695,https://archive.org/details/bim_early-english-books-1641-1700_a-friendly-dialogue-betw_1695_0,True,do not pleaſe them in every little Niciry and [PunCtillio] as they ſhall defire. And therefore what ſhall
punctillio,archive.org (metadata date; check the item),1809-01-01,"The correspondence of John Adams, Esquire, late president of the United States of America; concerning the British doctri",https://archive.org/details/correspondenceofjae00adam,True," trea- ty they  could  not  depart  from  a  [punctillio].  A  convention  they  niigh' Btiake,  as  they"
punctillio,archive.org (metadata date; check the item),1821-01-22,"The Weekly Entertainer, and West of England Miscellany 1821-01-22: Vol 3",https://archive.org/details/sim_weekly-entertainer-and-west-of-england-miscellany_1821-01-22_3,True,"Array'd in all the elegance of taste,
With great [punctillio] near the fair op placed.
There ov my body you"
