path,case,what,basis,source
cases/night-before-christmas/docs/sources/melvilliana_2019-04-08_first_printing_troy_sentinel_1823.txt,night-before-christmas,"article, blog post, excerpt or web page still in copyright","article, blog post, excerpt or web page still in copyright","no URL recorded; the file name gives the source: ""melvilliana 2019 04 08 first printing troy sentinel 1823"""
cases/night-before-christmas/docs/sources/melvilliana_2019_first-printing_1823-and-1829-transcriptions.txt,night-before-christmas,"article, blog post, excerpt or web page still in copyright","article, blog post, excerpt or web page still in copyright","no URL recorded; the file name gives the source: ""melvilliana 2019 first printing 1823 and 1829 transcriptions"""
cases/night-before-christmas/docs/sources/melvilliana_2023-12-13_review_of_jerman_fight_for_the_night.txt,night-before-christmas,"article, blog post, excerpt or web page still in copyright","article, blog post, excerpt or web page still in copyright","no URL recorded; the file name gives the source: ""melvilliana 2023 12 13 review of jerman fight for the night"""
cases/night-before-christmas/docs/sources/muse_jackson_2017_style_abstract.txt,night-before-christmas,"article, blog post, excerpt or web page still in copyright","article, blog post, excerpt or web page still in copyright","no URL recorded; the file name gives the source: ""muse jackson 2017 style abstract"""
cases/night-before-christmas/docs/sources/nissenbaum_2001_commonplace_there_arose_such_a_clatter.txt,night-before-christmas,"article, blog post, excerpt or web page still in copyright","article, blog post, excerpt or web page still in copyright","no URL recorded; the file name gives the source: ""nissenbaum 2001 commonplace there arose such a clatter"""
cases/night-before-christmas/docs/sources/nyhs_2025-12-22_garner_on_donner_on_blitzen.txt,night-before-christmas,"article, blog post, excerpt or web page still in copyright","article, blog post, excerpt or web page still in copyright","no URL recorded; the file name gives the source: ""nyhs 2025 12 22 garner on donner on blitzen"""
cases/night-before-christmas/docs/sources/nyhs_2025_blog_twas-the-night-before-christmas.txt,night-before-christmas,"article, blog post, excerpt or web page still in copyright","article, blog post, excerpt or web page still in copyright","no URL recorded; the file name gives the source: ""nyhs 2025 blog twas the night before christmas"""
cases/night-before-christmas/docs/sources/nysl_2015-12_exhibit_revisiting_a_visit_from_st_nicholas.txt,night-before-christmas,"article, blog post, excerpt or web page still in copyright","article, blog post, excerpt or web page still in copyright","no URL recorded; the file name gives the source: ""nysl 2015 12 exhibit revisiting a visit from st nicholas"""
cases/night-before-christmas/docs/sources/nysl_2015_exhibit_st-nicholas.txt,night-before-christmas,"article, blog post, excerpt or web page still in copyright","article, blog post, excerpt or web page still in copyright","no URL recorded; the file name gives the source: ""nysl 2015 exhibit st nicholas"""
cases/night-before-christmas/docs/sources/nyt_2000-10-26_kirkpatrick_literary_sleuth_casts_doubt.txt,night-before-christmas,"article, blog post, excerpt or web page still in copyright","article, blog post, excerpt or web page still in copyright","no URL recorded; the file name gives the source: ""nyt 2000 10 26 kirkpatrick literary sleuth casts doubt"""
cases/night-before-christmas/docs/sources/patterson_1956_poet_of_christmas_eve_excerpts.txt,night-before-christmas,"article, blog post, excerpt or web page still in copyright","article, blog post, excerpt or web page still in copyright","no URL recorded; the file name gives the source: ""patterson 1956 poet of christmas eve excerpts"""
cases/night-before-christmas/docs/sources/wikipedia_a_visit_from_st_nicholas_wikitext.txt,night-before-christmas,"article, blog post, excerpt or web page still in copyright","article, blog post, excerpt or web page still in copyright","no URL recorded; the file name gives the source: ""wikipedia a visit from st nicholas wikitext"""
cases/night-before-christmas/docs/sources/wikipedia_henry_livingston_jr_wikitext.txt,night-before-christmas,"article, blog post, excerpt or web page still in copyright","article, blog post, excerpt or web page still in copyright","no URL recorded; the file name gives the source: ""wikipedia henry livingston jr wikitext"""
cases/ninth-legion/papers/graafstal2025_britannia56_text.txt,ninth-legion,"article text or passages still in copyright (Graafstal 2025, Britannia","article text or passages still in copyright (Graafstal 2025, Britannia; Hodgson 2021)","no URL recorded; the file name gives the source: ""graafstal2025 britannia56 text"""
cases/ninth-legion/papers/graafstal2025_hodgson_passages.txt,ninth-legion,"article text or passages still in copyright (Graafstal 2025, Britannia","article text or passages still in copyright (Graafstal 2025, Britannia; Hodgson 2021)","no URL recorded; the file name gives the source: ""graafstal2025 hodgson passages"""
cases/ourang-medan/sources/ocr/010404481_mpeg21_a0051.txt,ourang-medan,Delpher OCR of Dutch newspaper articles of 1947-1948,Delpher OCR of Dutch newspaper articles of 1947-1948; the anonymous articles are out of copyright in the Netherlands but not verifiably in the United States,"Delpher (KB, The Hague): https://resolver.kb.nl/resolve?urn=ddd:010404481:mpeg21:a0051"
cases/ourang-medan/sources/ocr/010862872_mpeg21_a0051.txt,ourang-medan,Delpher OCR of Dutch newspaper articles of 1947-1948,Delpher OCR of Dutch newspaper articles of 1947-1948; the anonymous articles are out of copyright in the Netherlands but not verifiably in the United States,"Delpher (KB, The Hague): https://resolver.kb.nl/resolve?urn=ddd:010862872:mpeg21:a0051"
cases/ourang-medan/sources/ocr/010862918_mpeg21_a0033.txt,ourang-medan,Delpher OCR of Dutch newspaper articles of 1947-1948,Delpher OCR of Dutch newspaper articles of 1947-1948; the anonymous articles are out of copyright in the Netherlands but not verifiably in the United States,"Delpher (KB, The Hague): https://resolver.kb.nl/resolve?urn=ddd:010862918:mpeg21:a0033"
cases/ourang-medan/sources/ocr/010862918_mpeg21_a0034.txt,ourang-medan,Delpher OCR of Dutch newspaper articles of 1947-1948,Delpher OCR of Dutch newspaper articles of 1947-1948; the anonymous articles are out of copyright in the Netherlands but not verifiably in the United States,"Delpher (KB, The Hague): https://resolver.kb.nl/resolve?urn=ddd:010862918:mpeg21:a0034"
cases/ourang-medan/sources/ocr/010862918_mpeg21_a0035.txt,ourang-medan,Delpher OCR of Dutch newspaper articles of 1947-1948,Delpher OCR of Dutch newspaper articles of 1947-1948; the anonymous articles are out of copyright in the Netherlands but not verifiably in the United States,"Delpher (KB, The Hague): https://resolver.kb.nl/resolve?urn=ddd:010862918:mpeg21:a0035"
cases/ourang-medan/sources/ocr/010862918_mpeg21_a0036.txt,ourang-medan,Delpher OCR of Dutch newspaper articles of 1947-1948,Delpher OCR of Dutch newspaper articles of 1947-1948; the anonymous articles are out of copyright in the Netherlands but not verifiably in the United States,"Delpher (KB, The Hague): https://resolver.kb.nl/resolve?urn=ddd:010862918:mpeg21:a0036"
cases/ourang-medan/sources/ocr/010862945_mpeg21_a0036.txt,ourang-medan,Delpher OCR of Dutch newspaper articles of 1947-1948,Delpher OCR of Dutch newspaper articles of 1947-1948; the anonymous articles are out of copyright in the Netherlands but not verifiably in the United States,"Delpher (KB, The Hague): https://resolver.kb.nl/resolve?urn=ddd:010862945:mpeg21:a0036"
cases/ourang-medan/sources/ocr/010862945_mpeg21_a0038.txt,ourang-medan,Delpher OCR of Dutch newspaper articles of 1947-1948,Delpher OCR of Dutch newspaper articles of 1947-1948; the anonymous articles are out of copyright in the Netherlands but not verifiably in the United States,"Delpher (KB, The Hague): https://resolver.kb.nl/resolve?urn=ddd:010862945:mpeg21:a0038"
cases/ourang-medan/sources/ocr/chinamail_1941-02-27.txt,ourang-medan,Delpher OCR of Dutch newspaper articles of 1947-1948,Delpher OCR of Dutch newspaper articles of 1947-1948; the anonymous articles are out of copyright in the Netherlands but not verifiably in the United States,"no URL recorded; the file name gives the source: ""chinamail 1941 02 27"""
cases/ourang-medan/sources/ocr/dailymirror_1940-11-22.txt,ourang-medan,Delpher OCR of Dutch newspaper articles of 1947-1948,Delpher OCR of Dutch newspaper articles of 1947-1948; the anonymous articles are out of copyright in the Netherlands but not verifiably in the United States,"no URL recorded; the file name gives the source: ""dailymirror 1940 11 22"""
cases/ourang-medan/sources/ocr/gallica_7jours_1940-12-29.txt,ourang-medan,Delpher OCR of Dutch newspaper articles of 1947-1948,Delpher OCR of Dutch newspaper articles of 1947-1948; the anonymous articles are out of copyright in the Netherlands but not verifiably in the United States,"no URL recorded; the file name gives the source: ""gallica 7jours 1940 12 29"""
cases/ourang-medan/sources/ocr/illustrazione_1940_49_djvu.txt,ourang-medan,Delpher OCR of Dutch newspaper articles of 1947-1948,Delpher OCR of Dutch newspaper articles of 1947-1948; the anonymous articles are out of copyright in the Netherlands but not verifiably in the United States,https://archivio.ilpiccolo.it/sfoglio/aviator/aviator.php?newspaper=TO00208776&edition=piccolo&issue=19401016&startpage=3
cases/ourang-medan/sources/ocr/ilpiccolo_ocr_TO00208776_19401016_p3.txt,ourang-medan,Delpher OCR of Dutch newspaper articles of 1947-1948,Delpher OCR of Dutch newspaper articles of 1947-1948; the anonymous articles are out of copyright in the Netherlands but not verifiably in the United States,https://archivio.ilpiccolo.it/sfoglio/aviator/aviator.php?newspaper=TO00208776&edition=piccolo&issue=19401016&startpage=3
cases/ourang-medan/sources/ocr/ilpiccolo_ocr_TO00208776_19401026_p3.txt,ourang-medan,Delpher OCR of Dutch newspaper articles of 1947-1948,Delpher OCR of Dutch newspaper articles of 1947-1948; the anonymous articles are out of copyright in the Netherlands but not verifiably in the United States,"no URL recorded; the file name gives the source: ""ilpiccolo ocr TO00208776 19401026 p3"""
cases/ourang-medan/sources/ocr/ilpiccolo_ocr_TO00208776_19410205_p3.txt,ourang-medan,Delpher OCR of Dutch newspaper articles of 1947-1948,Delpher OCR of Dutch newspaper articles of 1947-1948; the anonymous articles are out of copyright in the Netherlands but not verifiably in the United States,"no URL recorded; the file name gives the source: ""ilpiccolo ocr TO00208776 19410205 p3"""
cases/ourang-medan/sources/ocr/revistadasemana_1950_21_djvu.txt,ourang-medan,Delpher OCR of Dutch newspaper articles of 1947-1948,Delpher OCR of Dutch newspaper articles of 1947-1948; the anonymous articles are out of copyright in the Netherlands but not verifiably in the United States,"no URL recorded; the file name gives the source: ""revistadasemana 1950 21 djvu"""
cases/ourang-medan/sources/transcriptions/albany_times_union_1948-10-10_3308_text.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","no URL recorded; the file name gives the source: ""albany times union 1948 10 10 3308 text"""
cases/ourang-medan/sources/transcriptions/albany_times_union_1948-10-10_3309_text.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","no URL recorded; the file name gives the source: ""albany times union 1948 10 10 3309 text"""
cases/ourang-medan/sources/transcriptions/american_weekly_1948-10-03_djvu.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","no URL recorded; the file name gives the source: ""american weekly 1948 10 03 djvu"""
cases/ourang-medan/sources/transcriptions/american_weekly_1948-10-03_teaser_ocr.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","no URL recorded; the file name gives the source: ""american weekly 1948 10 03 teaser ocr"""
cases/ourang-medan/sources/transcriptions/american_weekly_1948-10-10_djvu.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","no URL recorded; the file name gives the source: ""american weekly 1948 10 10 djvu"""
cases/ourang-medan/sources/transcriptions/american_weekly_1948-10-10_secrets_of_the_sea_ocr.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","no URL recorded; the file name gives the source: ""american weekly 1948 10 10 secrets of the sea ocr"""
cases/ourang-medan/sources/transcriptions/american_weekly_1948-10-10_secrets_of_the_sea_transcription.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","no URL recorded; the file name gives the source: ""american weekly 1948 10 10 secrets of the sea transcription"""
cases/ourang-medan/sources/transcriptions/atlanta_constitution_1948-10-03_text.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","no URL recorded; the file name gives the source: ""atlanta constitution 1948 10 03 text"""
cases/ourang-medan/sources/transcriptions/bainton_cargo_of_death_1999.txt,ourang-medan,"book excerpt or magazine article of 1955-2021, still in copyright","book excerpt or magazine article of 1955-2021, still in copyright","no URL recorded; the file name gives the source: ""bainton cargo of death 1999"""
cases/ourang-medan/sources/transcriptions/china_mail_1941-02-27_djvu.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","no URL recorded; the file name gives the source: ""china mail 1941 02 27 djvu"""
cases/ourang-medan/sources/transcriptions/china_mail_1941-02-27_extract.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","no URL recorded; the file name gives the source: ""china mail 1941 02 27 extract"""
cases/ourang-medan/sources/transcriptions/daily_mirror_1940-11-22_transcription.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","no URL recorded; the file name gives the source: ""daily mirror 1940 11 22 transcription"""
cases/ourang-medan/sources/transcriptions/edwards_strangest_of_all_1956_djvu.txt,ourang-medan,"book excerpt or magazine article of 1955-2021, still in copyright","book excerpt or magazine article of 1955-2021, still in copyright","no URL recorded; the file name gives the source: ""edwards strangest of all 1956 djvu"""
cases/ourang-medan/sources/transcriptions/edwards_strangest_of_all_1956_excerpt.txt,ourang-medan,"book excerpt or magazine article of 1955-2021, still in copyright","book excerpt or magazine article of 1955-2021, still in copyright","no URL recorded; the file name gives the source: ""edwards strangest of all 1956 excerpt"""
cases/ourang-medan/sources/transcriptions/fortean_times_2021-02_djvu.txt,ourang-medan,"book excerpt or magazine article of 1955-2021, still in copyright","book excerpt or magazine article of 1955-2021, still in copyright","no URL recorded; the file name gives the source: ""fortean times 2021 02 djvu"""
cases/ourang-medan/sources/transcriptions/fortean_times_2021-06_djvu.txt,ourang-medan,"book excerpt or magazine article of 1955-2021, still in copyright","book excerpt or magazine article of 1955-2021, still in copyright","no URL recorded; the file name gives the source: ""fortean times 2021 06 djvu"""
cases/ourang-medan/sources/transcriptions/gaddis_invisible_horizons_1965_via_sanderson_excerpt.txt,ourang-medan,"book excerpt or magazine article of 1955-2021, still in copyright","book excerpt or magazine article of 1955-2021, still in copyright","no URL recorded; the file name gives the source: ""gaddis invisible horizons 1965 via sanderson excerpt"""
cases/ourang-medan/sources/transcriptions/jbr_1999_v55q2_djvu.txt,ourang-medan,"book excerpt or magazine article of 1955-2021, still in copyright","book excerpt or magazine article of 1955-2021, still in copyright","no URL recorded; the file name gives the source: ""jbr 1999 v55q2 djvu"""
cases/ourang-medan/sources/transcriptions/jessup_case_for_ufo_1955_excerpt.txt,ourang-medan,"book excerpt or magazine article of 1955-2021, still in copyright","book excerpt or magazine article of 1955-2021, still in copyright","no URL recorded; the file name gives the source: ""jessup case for ufo 1955 excerpt"""
cases/ourang-medan/sources/transcriptions/jessup_case_for_ufo_varo_djvu.txt,ourang-medan,"book excerpt or magazine article of 1955-2021, still in copyright","book excerpt or magazine article of 1955-2021, still in copyright","no URL recorded; the file name gives the source: ""jessup case for ufo varo djvu"""
cases/ourang-medan/sources/transcriptions/leekster_1948-01-24.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States",https://resolver.kb.nl/resolve?urn=ddd:010862872:mpeg21:a0050:ocr
cases/ourang-medan/sources/transcriptions/paijmans_FT402_2021-02_death_ship_ocr.txt,ourang-medan,"book excerpt or magazine article of 1955-2021, still in copyright","book excerpt or magazine article of 1955-2021, still in copyright","no URL recorded; the file name gives the source: ""paijmans FT402 2021 02 death ship ocr"""
cases/ourang-medan/sources/transcriptions/panorama_1964_v3n4_djvu.txt,ourang-medan,"book excerpt or magazine article of 1955-2021, still in copyright","book excerpt or magazine article of 1955-2021, still in copyright","no URL recorded; the file name gives the source: ""panorama 1964 v3n4 djvu"""
cases/ourang-medan/sources/transcriptions/revista_da_semana_1950-05-27_djvu.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","no URL recorded; the file name gives the source: ""revista da semana 1950 05 27 djvu"""
cases/ourang-medan/sources/transcriptions/revista_da_semana_1950-05-27_excerpt.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","no URL recorded; the file name gives the source: ""revista da semana 1950 05 27 excerpt"""
cases/ourang-medan/sources/transcriptions/sanderson_invisible_residents_djvu.txt,ourang-medan,"book excerpt or magazine article of 1955-2021, still in copyright","book excerpt or magazine article of 1955-2021, still in copyright","no URL recorded; the file name gives the source: ""sanderson invisible residents djvu"""
cases/ourang-medan/sources/transcriptions/schiff_classic_2019-5_djvu.txt,ourang-medan,"book excerpt or magazine article of 1955-2021, still in copyright","book excerpt or magazine article of 1955-2021, still in copyright","no URL recorded; the file name gives the source: ""schiff classic 2019 5 djvu"""
cases/ourang-medan/sources/transcriptions/skittish_1940.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","no URL recorded; the file name gives the source: ""skittish 1940"""
cases/ourang-medan/sources/transcriptions/sparks_journal_1978_excerpt.txt,ourang-medan,"book excerpt or magazine article of 1955-2021, still in copyright","book excerpt or magazine article of 1955-2021, still in copyright","no URL recorded; the file name gives the source: ""sparks journal 1978 excerpt"""
cases/ourang-medan/sources/transcriptions/transcription_ilpiccolo_1940-10-16.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States",https://archivio.ilpiccolo.it/sfoglio/aviator/aviator.php?newspaper=TO00208776&edition=piccolo&issue=19401016&startpage=3
cases/ourang-medan/sources/transcriptions/transcription_ilpiccolo_1941-02-05.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","no URL recorded; the file name gives the source: ""transcription ilpiccolo 1941 02 05"""
cases/ourang-medan/sources/transcriptions/yorkshire_evening_post_1940-11-21_transcription.txt,ourang-medan,"newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","newspaper or magazine article of 1940-1950, not verifiably out of copyright in the United States","no URL recorded; the file name gives the source: ""yorkshire evening post 1940 11 21 transcription"""
cases/roanoke/sources/AHR_2025_Oakley_review_Klingelhofer_abstract.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""AHR 2025 Oakley review Klingelhofer abstract"""
cases/roanoke/sources/AHR_review_Excavating.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://uncpress.org/9781469673752/excavating-the-lost-colony-mystery/
cases/roanoke/sources/AOL_exclusive_lost_colony_435.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""AOL exclusive lost colony 435"""
cases/roanoke/sources/AllThatsInteresting_2025.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""AllThatsInteresting 2025"""
cases/roanoke/sources/AmericanHeritage_2010_found.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""AmericanHeritage 2010 found"""
cases/roanoke/sources/AmericanHeritage_2010_new_clues.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""AmericanHeritage 2010 new clues"""
cases/roanoke/sources/AmericanHeritage_2020_have_we_found.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://www.nationalgeographic.com/history/article/newfound-survivor-camp-may-explain-lost-colony-roanoke
cases/roanoke/sources/ArchaeologyInCommunity_Roanoke.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""ArchaeologyInCommunity Roanoke"""
cases/roanoke/sources/Artnet_lost_colony.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://www.nationalgeographic.com/history/article/newfound-survivor-camp-may-explain-lost-colony-roanoke
cases/roanoke/sources/BM_TRB6_repository_page.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://britishmuseum.iro.bl.uk/bitstreams/bca2144c-2136-4dbf-b1dc-54a17fcf9c56/download
cases/roanoke/sources/BM_TRB_Volume6_full.pdf,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://britishmuseum.iro.bl.uk/bitstreams/bca2144c-2136-4dbf-b1dc-54a17fcf9c56/download
cases/roanoke/sources/BM_TRB_Volume6_full.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://britishmuseum.iro.bl.uk/bitstreams/bca2144c-2136-4dbf-b1dc-54a17fcf9c56/download
cases/roanoke/sources/BM_findings_via_FCF_2012.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://www.firstcolonyfoundation.org/documents/british_museum_findings.pdf
cases/roanoke/sources/BM_findings_via_FCF_2012_wayback.pdf,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://www.firstcolonyfoundation.org/documents/british_museum_findings.pdf
cases/roanoke/sources/BM_findings_via_FCF_2012_wayback.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://www.firstcolonyfoundation.org/documents/british_museum_findings.pdf
cases/roanoke/sources/BertieCounty_2020_FCF_press_release_SiteY.pdf,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",http://www.co.bertie.nc.us/projects/2019/tgow/Discovery%20shows%20Lost%20Colony%20survivors%20lived%20inland%20FINAL%20Oct%2015%202020.pdf
cases/roanoke/sources/BertieCounty_2020_FCF_press_release_SiteY.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",http://www.co.bertie.nc.us/projects/2019/tgow/Discovery%20shows%20Lost%20Colony%20survivors%20lived%20inland%20FINAL%20Oct%2015%202020.pdf
cases/roanoke/sources/CASHatteras_products.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",http://www.cashatteras.com/
cases/roanoke/sources/CAS_home.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",http://www.cashatteras.com/
cases/roanoke/sources/CW_TrendTradition_2025_lost_colony.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""CW TrendTradition 2025 lost colony"""
cases/roanoke/sources/CarolinaCountry_Becoming_Lost_Colony.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://mcfarlandbooks.com/product/becoming-the-lost-colony/
cases/roanoke/sources/CoastalCarolinaIndians_Horton_explains.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""CoastalCarolinaIndians Horton explains"""
cases/roanoke/sources/CoastalLandTrust_SalmonCreek.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""CoastalLandTrust SalmonCreek"""
cases/roanoke/sources/CoastalLandTrust_SiteX_news.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""CoastalLandTrust SiteX news"""
cases/roanoke/sources/CoastalReview_2016_05_back_to_square_one.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://coastalreview.org/2016/05/14460/
cases/roanoke/sources/CoastalReview_2020_10_moved_inland.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""CoastalReview 2020 10 moved inland"""
cases/roanoke/sources/CoastalReview_2023_06_first_contact.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""CoastalReview 2023 06 first contact"""
cases/roanoke/sources/CoastalReview_2024_01_FCF_journey.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""CoastalReview 2024 01 FCF journey"""
cases/roanoke/sources/CoastalReview_2024_10_maps.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""CoastalReview 2024 10 maps"""
cases/roanoke/sources/CoastalReview_2026_03_science_on_sound_hatteras.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""CoastalReview 2026 03 science on sound hatteras"""
cases/roanoke/sources/Coastwatch_Lumbee_perspective.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://ncseagrant.ncsu.edu/coastwatch/wingina-wanchese-and-manteo-a-lumbee-perspective-on-the-lost-colony/
cases/roanoke/sources/CrimeReads_2018_Lawler_secret_maps.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://crimereads.com/roanoke-secret-maps-and-the-search-for-a-lost-colony/
cases/roanoke/sources/DNAexplained_lost_colony_category.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://dna-explained.com/2018/06/28/the-lost-colony-of-roanoke-did-they-survive-national-geographic-archaeology-historical-records-and-dna/
cases/roanoke/sources/DailyMail_2025_04_first_announcement.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://www.dailymail.co.uk/news/article-14679697/roanoke-lost-colony-virginia-mystery-solved.htm
cases/roanoke/sources/ECU_Croatan_collection_finding_aid.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",http://www.cashatteras.com/
cases/roanoke/sources/ECU_Ewen_oral_history_2025_07_09.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://digital.lib.ecu.edu/98311
cases/roanoke/sources/ECU_Ewen_page.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://anthropology.ecu.edu/charles-ewen/
